R1,G1,B1,R2,G2,B2,Count,Norm,Norm_with_weight
194,106,132,222,222,206,29,41.23847894972157,4.885194538807083
194,106,132,156,140,123,29,39.90973914179987,17.239757477817925
173,82,119,165,140,132,29,36.29746456591234,0.09708329506701231
165,148,123,203,189,203,30,10.522379174725726,7.831160261619175
112,100,87,112,100,87,30,0.0,0.0
187,179,149,112,100,87,30,8.580308151614837,0.040403928601902714
173,160,127,203,189,203,30,25.491100833941843,0.019328716066265118
163,152,177,129,120,101,30,13.447755261008396,0.940369043738662
187,179,149,82,79,63,30,6.456887913249851,0.03040492644641633
182,171,176,156,140,123,30,19.436331613264326,0.8903984517691439
165,140,132,187,179,149,30,13.363461152079429,3.998261753459718
156,140,123,138,123,133,30,26.65324159680014,2.1013028869783374
203,189,203,165,148,123,30,33.3102479063762,0.09367064097867403
147,136,110,147,136,110,30,18.961740591722027,0.15700553942828838
112,100,87,233,107,108,30,52.22622301085196,18.264538724010638
203,189,203,82,79,63,30,17.7766135794321,10.250976545251254
239,222,222,239,177,189,30,14.902526466248093,7.037057051421408
156,140,123,245,125,127,30,47.707405398336924,14.651070413066245
239,177,189,239,222,222,30,18.49024655642161,0.7173581749084126
173,82,119,129,120,101,30,45.950110119038534,0.00585907161191372
194,106,132,255,255,255,30,38.93640649814993,0.7017121440920274
131,115,94,203,189,203,31,31.629993172605264,0.6551810166050078
129,120,101,239,225,192,31,8.571604379176552,7.506421954331718
222,222,206,239,225,192,31,10.309000652395405,3.008731670693663
120,109,104,203,189,203,31,8.076950544516883,1.2908301367765371
239,222,222,165,140,132,31,13.539258328819393,7.518267841151218
99,90,74,245,125,127,31,50.30271602432432,50.30271602432432
206,199,177,247,152,156,31,43.66218404334689,13.991352541386215
82,79,63,245,125,127,31,19.765603946602706,3.862360832987429
239,225,192,239,222,222,31,24.31574437720537,3.135960010993324
247,152,156,187,179,149,31,44.63834584758589,22.568824956212243
112,100,87,239,222,222,32,6.646247779845246,1.25918769983776
239,239,222,163,152,177,32,40.09652614761567,1.0653265133592873
206,199,177,129,120,101,32,1.4084598230049012,0.08329211149720078
239,222,222,239,225,192,32,23.513197994765516,0.08004646941555518
187,179,149,247,152,156,32,16.433942787804742,16.433942787804742
112,100,87,247,152,156,32,35.68407849625224,7.67157635519567
82,79,63,206,199,177,32,8.609339091150444,1.2037827543261743
131,115,94,245,125,127,32,12.19896904772664,6.368396635894911
245,125,127,156,140,123,32,43.82492600191353,6.557805810648699
247,152,156,112,100,87,32,33.22703298243917,26.883900232361558
173,82,119,82,79,63,32,50.58027982598872,1.5462346175500123
194,106,132,112,100,87,32,36.26981588104627,14.176438912492976
247,152,156,203,189,203,32,33.968855482883804,31.736975526052962
247,152,156,165,140,132,32,29.88246151046877,26.281500182869788
203,189,203,156,140,123,33,17.06929081136861,9.843095197493867
206,199,177,112,100,87,33,12.847847790767132,0.7597833840972237
156,140,123,206,199,177,33,4.4577131982119464,1.368975516546005
239,177,189,255,255,255,33,38.74693534851441,0.20885046961600842
247,152,156,206,199,177,33,41.051467482968384,1.3171842699456995
203,189,203,156,156,132,34,11.200323960903745,6.458724982090082
156,156,132,203,189,203,34,34.38976808989379,1.4362134428322875
138,123,133,156,156,132,34,14.772680884718287,11.83987034112496
255,255,255,194,106,132,34,36.13340281155688,2.342579797463062
165,148,123,206,199,177,34,7.903950606730621,2.7088822305543143
147,136,110,87,82,84,34,8.524008737766037,3.7940460036974755
147,136,110,165,140,132,34,28.11099115557969,0.2327624570590547
156,140,123,194,106,132,34,38.189736419838255,38.05146343829955
131,115,94,187,179,149,34,5.456857781805664,0.11303289284453243
247,152,156,147,136,110,34,40.56533783343756,25.137544204233635
194,106,132,239,222,222,34,83.3738887855518,0.9264389308367129
156,140,123,147,136,110,35,16.23577821632967,16.176993587996733
182,171,176,156,156,132,35,9.05603089578955,8.821271873923186
222,222,206,203,189,203,35,13.10085003250485,3.823546407153103
206,199,177,222,222,206,35,5.348167293570181,0.31627465636283175
239,225,192,173,160,127,35,8.460873116692055,0.014071737081457534
255,255,255,211,124,143,35,36.273642135665106,5.071885818087575
156,156,132,173,82,119,35,55.50661105306157,14.212233853743276
173,160,127,173,82,119,35,45.27464260578051,35.57954314965035
206,199,177,233,107,108,35,51.71042378951138,19.07060498805767
247,152,156,222,222,206,35,43.401120224649176,27.515237504253975
203,189,203,222,222,206,36,12.991458111316906,7.491591792365339
165,140,132,222,222,206,36,13.36016277229609,3.9972748994115013
222,222,206,147,136,110,36,8.049462522123084,2.349274545515326
147,136,110,112,100,87,36,6.906137186901501,0.057183663553998676
156,140,123,239,225,192,36,8.162281873332507,0.6435024573830325
187,179,149,131,115,94,36,11.919858793670695,7.088226170343387
129,120,101,112,100,87,36,3.48382260071347,0.2258611646663499
131,115,94,173,82,119,36,54.46795255706547,0.8808210544629927
211,124,143,99,90,74,36,33.17583772331484,2.8457209269765573
239,222,222,112,100,87,37,9.518142796284305,3.237153937411229
156,156,132,239,225,192,37,14.358657717999003,0.5996579326069377
104,92,102,239,239,222,37,10.073581649210222,7.393159883980388
165,140,132,165,140,132,37,15.483743555922748,4.709013957538896
187,179,149,87,82,84,37,23.221154417052247,20.603978371985885
222,222,206,173,82,119,37,52.04114511858894,50.380738001857104
173,82,119,222,222,206,37,37.33196887831752,9.583115223931795
194,106,132,211,124,143,37,2.371985110354028,0.10141644537265443
206,199,177,82,79,63,38,12.62092520933326,0.7463638597023436
165,140,132,112,100,87,38,5.7955981476314715,1.7340057450977928
165,140,132,239,222,222,39,6.114475622410565,1.829411837646704
206,199,177,87,82,84,39,38.36973743462101,0.1078982633148279
187,179,149,222,222,206,39,8.545455471977517,0.04023981034941475
222,222,206,239,222,222,39,6.215872672449864,0.5273605755452347
147,136,110,165,148,123,39,2.4838360937685176,2.1039188938674043
239,222,222,222,222,206,39,10.332635745150913,9.462790583204193
120,109,104,187,179,149,39,26.49037351650931,6.782748507736037
120,109,104,239,225,192,39,14.06472113161319,9.637248920433587
87,82,84,206,199,177,39,12.881448292470102,12.832197658641872
82,79,63,112,100,87,39,4.367658587368241,0.6106986876220174
239,225,192,165,148,123,39,3.5734822567504247,0.005943252202073615
222,222,206,187,179,149,39,8.545455471977517,2.4940324853958566
147,136,110,247,152,156,39,14.535902257559888,14.534953419230211
173,82,119,156,156,132,39,51.081709554706165,3.611298420933641
173,82,119,131,115,94,39,45.69888027336813,0.6593910918133136
173,82,119,239,177,189,39,22.174645659921357,0.0011204732646195484
182,171,176,239,239,222,40,19.935533717138686,19.41874590472129
147,136,110,131,115,94,40,3.3573061580250365,0.027798907057970924
206,199,177,156,140,123,40,4.4577131982119464,0.2636158580199138
147,136,110,222,222,206,40,15.86122803282429,0.131332914889461
165,140,132,82,79,63,40,20.34865284655899,6.188560920392315
129,120,101,247,152,156,40,37.553971492568955,32.887186997219764
131,115,94,239,222,222,40,24.111202660118387,0.49943742270888913
239,222,222,194,106,132,40,39.74356563708613,35.91426327691186
194,106,132,99,90,74,40,37.40312589590491,0.6740793521715097
129,120,101,173,82,119,40,44.73281937652906,40.50930412438296
245,125,127,99,90,74,40,42.23924450482755,6.320530080052497
99,90,74,182,171,176,41,23.015619269704192,2.453571399098504
187,179,149,120,109,104,41,13.219739258323738,0.06225060821720698
156,156,132,138,123,133,41,19.875816879376575,0.8300700171869546
222,222,206,165,140,132,41,10.872469478009227,3.173182771070589
203,189,203,99,90,74,41,11.340368936060067,6.539482644351963
129,120,101,233,107,108,41,50.421036641585275,49.17991762081545
239,222,222,131,115,94,41,6.150047658818708,5.632310526328021
99,90,74,194,106,132,41,37.98540317899136,19.435552242383483
247,152,156,239,177,189,41,20.53626470543104,0.6589300332480797
138,123,133,99,90,74,42,21.975792987331417,0.009394992670861581
206,199,177,165,148,123,42,5.0809233591474685,0.3004706474594059
82,79,63,165,140,132,42,13.043545254275706,12.314270312106661
87,82,84,165,140,132,42,3.3112390771094304,3.2985789616005423
99,90,74,138,123,133,42,31.58151842775079,3.3667358434465275
165,148,123,112,100,87,42,6.422192574876433,0.05132470415753218
206,199,177,131,115,94,42,9.296719904670189,0.5497802764483546
165,140,132,131,115,94,42,8.155233721099835,2.4399935545533915
82,79,63,247,152,156,42,44.287462401216686,23.541527846247426
173,82,119,165,148,123,42,52.240237411670094,3.693202293316393
211,124,143,211,124,143,42,0.0,0.0
112,100,87,82,79,63,43,4.367658587368241,0.8274897585044464
156,140,123,187,179,149,43,22.705053818024446,13.501716711395307
87,82,84,239,222,222,43,15.814255214952144,15.753791354431659
87,82,84,187,179,149,43,17.42000293881611,17.353399699293128
163,152,177,239,239,222,43,23.561084719917538,0.0013333379985191814
129,120,101,206,199,177,43,17.71820862928566,1.1486966173284108
165,140,132,87,82,84,43,9.958172460069447,2.9794212463629637
222,222,206,82,79,63,43,13.966179143312699,10.07000947662299
222,222,206,247,152,156,43,39.658660408924725,34.156264356840374
99,90,74,211,124,143,43,29.985452719998037,26.830331488812323
211,124,143,255,255,255,43,34.377973824377975,11.385545241338914
245,125,127,239,239,222,43,48.24386839834452,9.35902606887925
247,152,156,245,125,127,43,10.483658500071588,6.496517545341667
112,100,87,222,222,206,44,5.38925928000849,1.0210406264421883
104,92,102,99,90,74,44,8.386940152514894,6.1553071830989525
165,148,123,239,225,192,44,6.56319048047074,5.19848686996358
82,79,63,187,179,149,44,21.938361860875464,11.811590813554485
165,148,123,147,136,110,44,7.85582865944708,7.748617731174502
147,136,110,233,107,108,44,45.16177390218693,38.25401749807815
239,222,222,211,124,143,44,29.079191975821832,13.731358465059827
233,107,108,112,100,87,44,51.71042378951138,3.7110549961045196
233,107,108,156,156,132,44,54.97597507578896,1.4755496387303895
239,239,222,138,123,133,45,15.626941712738978,4.042909791731195
203,189,203,120,109,104,45,9.993633105797274,5.762880433419818
99,90,74,104,92,102,45,15.730016221030303,1.676892437914034
120,109,104,206,199,177,45,4.486869933083708,2.4122145175167473
120,109,104,173,82,119,45,36.56626735944248,9.36263866612393
255,255,255,239,177,189,45,24.445976891570602,24.445976891570602
165,148,123,173,82,119,45,44.6440990511854,44.64118488516921
173,82,119,173,160,127,45,57.93789187440167,1.7711561579388369
247,152,156,165,148,123,45,49.67820101780436,47.72134823808295
233,107,108,239,177,189,45,30.513129379233256,0.0003649319113621495
194,106,132,87,82,84,45,31.177411298667327,4.387810326287407
156,140,123,112,100,87,46,5.180413830345327,1.5909187926589154
239,225,192,156,140,123,46,10.966455874077297,0.01823890769275058
82,79,63,239,222,222,46,25.487313863179295,0.7632319263912581
187,179,149,233,107,108,46,47.24223377531368,20.557782501681668
239,177,189,239,239,222,46,27.390002078615726,5.2312285794421145
233,107,108,165,140,132,46,39.162089891905566,1.3152877063835067e-05
147,136,110,156,140,123,47,12.690566551293088,5.648585634980136
239,225,192,156,156,132,47,24.458348024645893,0.0406780054614699
239,239,222,182,171,176,47,9.163562714009444,9.125770465397741
138,123,133,239,239,222,47,12.410528601465082,9.946674584852888
87,82,84,147,136,110,47,35.02391384098258,0.018985389389680054
239,222,222,165,148,123,47,24.18408385142173,5.7345886497631495
239,222,222,87,82,84,47,5.06510322630345,0.5574492174039702
165,140,132,247,152,156,47,41.564347455915765,1.4049444873611585
156,156,132,247,152,156,47,37.44976495833566,29.39069278697883
247,152,156,120,109,104,47,33.808249495156765,20.950309094966673
247,152,156,156,156,132,47,43.28511660151655,38.069079398956504
233,107,108,147,136,110,47,49.12418670685984,3.2212977026732563
173,82,119,120,109,104,47,36.62941428594755,0.7825922865935712
247,152,156,239,225,192,47,34.963912825833305,20.07687312135155
173,160,127,239,225,192,48,1.535172099634476,0.566165553389924
156,156,132,206,199,177,48,3.0746760686721246,0.12840712070632845
187,179,149,156,140,123,48,7.329437674158399,0.03451368776575441
112,100,87,165,148,123,48,9.063165377447975,1.7170931242565963
239,239,222,239,177,189,48,24.59672471817358,22.00861477364095
239,222,222,82,79,63,48,17.86259428099704,15.708938259819602
156,140,123,173,82,119,48,30.858098625009138,29.75019698975067
239,225,192,247,152,156,48,36.926917619302024,5.700909072131724
239,225,192,120,109,104,48,25.934418908203607,0.04313293902453693
233,107,108,239,225,192,48,47.31452215487713,7.946335203154636
173,82,119,156,140,123,48,45.78766946038801,0.9782596211084551
173,82,119,87,82,84,48,86.50801351488205,0.5550600418912854
129,120,101,165,140,132,49,8.895693298867503,0.5767204244514016
222,222,206,233,107,108,49,48.69199372011977,14.210993728174827
239,177,189,233,107,108,49,35.760592629456674,34.072739458471744
233,107,108,222,222,206,49,47.02093548318736,7.897028182853576
112,100,87,156,140,123,50,9.562475082762294,1.8116915593688132
87,82,84,112,100,87,50,28.516655354081454,0.015458004163858811
239,239,222,104,92,102,50,15.572890947870532,4.028926098021052
233,107,108,87,82,84,50,101.39349322350283,0.07307117297358112
120,109,104,165,140,132,51,13.039554723787896,8.934797463015611
187,179,149,165,148,123,51,8.95714940351995,8.95714940351995
131,115,94,82,79,63,51,10.06225342981593,6.343833785976463
247,152,156,129,120,101,51,44.08171294143572,43.850743385819065
239,222,222,156,156,132,52,17.774190428872867,0.493855217451699
82,79,63,131,115,94,52,9.825078317725978,1.3737709379968337
222,222,206,112,100,87,52,5.38925928000849,1.572881370763478
222,222,206,131,115,94,52,7.200539145080606,2.101512154511264
222,222,206,206,199,177,52,6.071872206962675,1.7721052530196824
87,82,84,222,222,206,52,6.34026581090636,6.31602458408646
99,90,74,203,189,203,52,11.89413114290578,1.2679693579991818
156,156,132,233,107,108,52,49.547276378198205,2.0692336221658625
239,239,222,245,125,127,52,53.76688609956929,39.82268224998799
165,140,132,233,107,108,52,42.97906372178054,12.859059844055723
173,160,127,147,136,110,53,3.4878981032184435,0.002644710895161012
187,179,149,173,160,127,53,3.0211824461750325,0.014226486705562473
112,100,87,87,82,84,53,21.063726198598083,3.9907005908592024
173,160,127,206,199,177,53,7.0980345433071035,0.005382109435362088
239,225,192,233,107,108,53,50.528276386515124,0.08403631760976549
233,107,108,187,179,149,53,50.36575540065976,1.9129575106237064
187,179,149,129,120,101,54,5.184185609969357,0.024411881431646736
129,120,101,187,179,149,54,20.211243115301755,15.041986350639267
99,90,74,206,199,177,54,2.423191072213316,0.2583233689983543
156,140,123,165,140,132,54,12.390654203890021,4.751659057339955
239,177,189,247,152,156,54,15.167606364226012,2.214682879880011
245,125,127,245,125,127,54,15.978072986041733,10.105363348335127
165,148,123,187,179,149,55,4.465833513487542,0.03568992695628575
165,140,132,120,109,104,55,15.872214650990832,4.7488646885380215
156,156,132,131,115,94,55,7.1414453214297415,0.29824684322030326
165,148,123,82,79,63,55,6.951587520207408,0.005631929473807292
129,120,101,239,222,222,55,25.77060178391884,1.6707446963219645
239,222,222,129,120,101,55,11.160841412565974,10.22127437996917
87,82,84,173,82,119,55,40.56238899477753,0.2551471976106114
87,82,84,233,107,108,55,52.16016235990421,51.96073439198617
247,152,156,87,82,84,55,36.2007164306298,35.72959019824271
211,124,143,239,222,222,55,27.61049019651289,8.218085266557582
255,255,255,163,152,177,56,23.561084719917538,23.561084719917538
156,156,132,112,100,87,56,7.57877441081501,0.31651093605962966
163,152,177,255,255,255,56,14.562148591417772,1.018295877632219
147,136,110,120,109,104,56,7.892146506923663,0.0653479417447352
239,222,222,173,160,127,56,18.02228085381856,16.505088707052323
131,115,94,165,148,123,57,10.31184602869544,0.2135987107960071
82,79,63,129,120,101,57,2.6377587762389902,0.36881908022102367
129,120,101,82,79,63,57,2.6377587762389902,0.17100964589534895
131,115,94,222,222,206,57,11.76872573079465,11.364578216700485
247,152,156,211,124,143,57,3.4876782269747366,3.384950306374737
247,152,156,173,160,127,57,33.85254695554655,30.094496747391016
206,199,177,173,160,127,58,5.223338328735928,0.3088926438359338
120,109,104,147,136,110,58,11.700967694340722,8.017587922653645
206,199,177,156,156,132,58,11.41670142544908,0.6751496581776808
120,109,104,247,152,156,58,35.708198598808174,0.5010251036439176
194,106,132,194,106,132,58,5.687793746775568,5.012164255395143
87,82,84,173,160,127,59,19.62487050200426,19.549837222432302
147,136,110,129,120,101,59,3.8013931078699494,0.0314760015090944
173,160,127,82,79,63,59,20.926075459402572,0.015867269662888244
99,90,74,239,225,192,59,7.404541554565282,0.7893583556811786
120,109,104,239,222,222,59,13.739204861216058,4.6657712840176355
82,79,63,233,107,108,59,54.86945492979427,29.166511944985213
245,125,127,247,152,156,59,12.81707337046972,2.4864366764809516
211,124,143,247,152,156,59,9.29610122502638,7.467084242494546
156,156,132,239,222,222,60,23.64342928802802,0.9874161084587103
173,160,127,112,100,87,60,10.288883789179756,0.007801581998963866
203,189,203,239,239,222,60,16.071601597387854,0.00036112403501162293
222,222,206,129,120,101,60,12.043537228827663,3.514964554700287
239,222,222,120,109,104,60,13.538785352594777,2.5157401179104424
82,79,63,165,148,123,60,5.902483287939438,0.1767531766795716
131,115,94,247,152,156,60,36.97542468693075,29.568831575491956
211,124,143,239,239,222,60,38.551105920154555,20.57272748721113
233,107,108,120,109,104,60,45.02354791473946,1.7100534570220889
120,109,104,112,100,87,61,7.127946439030776,4.884120593763864
165,148,123,222,222,206,61,2.086768204513761,1.9805369393055365
222,222,206,222,222,206,61,0.0,0.0
112,100,87,156,156,132,61,7.57877441081501,1.435862735494588
165,140,132,165,148,123,61,12.069978278160843,8.864355951465866
233,107,108,129,120,101,61,47.26915792668694,0.8154886346613336
194,106,132,247,152,156,61,4.797265297155745,4.227417996597117
247,152,156,82,79,63,61,58.79443767286017,12.644152795149395
156,156,132,187,179,149,62,10.91535731266602,0.4558560227795088
165,148,123,165,140,132,62,9.721239693377878,0.07768993929875707
173,160,127,239,222,222,62,18.02228085381856,0.013665457280923474
206,199,177,120,109,104,62,17.484151447037206,1.0339605489446038
129,120,101,147,136,110,62,3.8013931078699494,0.24644971145267494
82,79,63,222,222,206,62,5.859530652093536,0.8192965653642579
87,82,84,131,115,94,62,29.019578490905996,2.5607581139188254
165,148,123,239,222,222,62,3.197962985707225,2.6908648305328144
255,255,255,245,125,127,62,49.21743434881434,3.1908361354669026
165,140,132,129,120,101,63,10.406935113582733,3.113688150236446
112,100,87,120,109,104,63,15.353171726213297,2.908787880248846
173,160,127,187,179,149,64,3.0211824461750325,0.0022908221212928855
112,100,87,129,120,101,64,8.584567272697331,1.6264186765636897
82,79,63,82,79,63,64,0.0,0.0
239,239,222,203,189,203,64,16.987268859571582,4.394845573087824
245,125,127,255,255,255,64,56.69509242745814,2.5180007225482917
165,140,132,156,156,132,65,11.182544499581239,3.400906114153844
187,179,149,156,156,132,65,4.332288546445974,0.020400371877145315
222,222,206,165,148,123,65,9.875309122254333,7.342834355744444
82,79,63,156,156,132,65,5.55909881210903,0.777289314401687
87,82,84,82,79,63,65,2.0609141091909273,1.3036606848116885
156,140,123,239,222,222,65,3.7610061473537217,3.7473887312013066
131,115,94,87,82,84,65,22.73365484230423,0.4709030131447675
131,115,94,233,107,108,65,48.55455285959391,29.271299443527795
247,152,156,131,115,94,65,32.112673680376375,19.89959401968045
120,109,104,222,222,206,66,9.755336382103733,0.8173271180964622
87,82,84,247,152,156,66,16.524042479244038,0.10394020757309537
247,152,156,156,140,123,66,33.51041681592609,31.308657982037843
194,106,132,239,239,222,66,43.85414719399974,18.943618231501897
112,100,87,173,160,127,67,10.288883789179756,1.9493158157123265
147,136,110,156,156,132,67,4.965898940834993,0.04111825273532852
173,160,127,247,152,156,67,31.812905240325048,3.1794152427214315
120,109,104,233,107,108,67,52.53284098108522,0.3387258363055711
147,136,110,173,160,127,68,5.400643143611973,0.04471798809401808
156,140,123,222,222,206,68,6.830156774503698,0.5384796478377448
165,148,123,233,107,108,68,44.28278220176086,0.3538979358340929
165,148,123,247,152,156,68,37.958094868158994,0.3033524714149957
173,160,127,233,107,108,69,50.0175625922659,48.89358343214974
156,140,123,247,152,156,69,39.1408720163221,27.18539153738228
129,120,101,87,82,84,70,12.356987065563935,0.8011210128276095
165,148,123,87,82,84,70,20.48303898846158,1.6728970654074087
131,115,94,131,115,94,70,0.0,0.0
239,222,222,239,222,222,70,45.7007581775853,21.58015577541517
239,225,192,99,90,74,71,17.89254969091175,0.029758070059070035
129,120,101,131,115,94,71,12.461085260799422,0.8078698465973706
156,140,123,87,82,84,71,9.815499679958815,9.722360202893483
165,140,132,173,160,127,71,7.417963411204559,2.219407012753404
82,79,63,87,82,84,71,11.207971658650214,1.5671310945956431
233,107,108,82,79,63,71,57.74109277061565,1.5184336510381491e-09
156,156,132,147,136,110,72,16.955345348552044,0.10612323879036849
173,160,127,165,140,132,72,14.148959840459165,0.010728498120609917
131,115,94,173,160,127,72,6.024273876301772,0.12478630207232778
222,222,206,87,82,84,72,4.150760552509641,0.5527589388480726
165,148,123,131,115,94,72,1.6889770622649374,0.013497921004225512
82,79,63,156,140,123,72,14.12206357592892,2.759566840658128
99,90,74,187,179,149,73,6.469540950862232,0.6896829694791925
222,222,206,156,140,123,73,7.05181860479484,6.073421996060517
239,222,222,156,140,123,73,9.555237507865778,8.750837031310752
173,160,127,131,115,94,74,13.661745279976168,0.010359065981752
120,109,104,82,79,63,74,11.225996384098346,7.692134136258859
87,82,84,87,82,84,74,10.606868616757378,10.56631455866956
131,115,94,129,120,101,74,17.021694115685058,0.3525859393707683
165,140,132,156,140,123,75,6.073624635601246,1.8171894847478538
239,239,222,239,225,192,75,9.976380049137727,2.5810299499492584
233,107,108,165,148,123,75,44.28278220176086,7.437163371356374
165,148,123,120,109,104,76,7.378700285619647,7.378700285619647
131,115,94,156,140,123,77,7.650587204793982,4.612186001134146
222,222,206,120,109,104,77,7.072381408953126,2.064108699750442
156,140,123,131,115,94,77,14.351373465855815,14.29941167233926
173,82,119,239,222,222,77,32.76929979196023,0.7001204292829438
233,107,108,173,160,127,77,47.45597234531137,7.9700913477070685
173,82,119,211,124,143,77,8.222121494625336,0.5812752671964841
156,156,132,165,140,132,78,13.278650129460452,0.5545537779942817
87,82,84,165,148,123,79,15.978072986041733,15.916982788414169
156,140,123,82,79,63,79,5.148570198931735,0.40590580262194936
165,148,123,129,120,101,79,4.399499252155404,0.03515979860857797
99,90,74,147,136,110,79,5.0002139085784005,0.5330459151108553
222,222,206,173,160,127,79,11.323569194534215,3.304838403804912
120,109,104,131,115,94,79,1.7078004364472557,1.1701972444710373
255,255,255,173,82,119,79,38.40532578214665,2.489871788755773
233,107,108,156,140,123,79,50.043186625233254,0.03606458589981788
173,160,127,222,222,206,80,11.323569194534215,0.008586135814363457
87,82,84,129,120,101,80,12.376517397069067,1.0921339659200766
165,148,123,165,148,123,81,0.0,0.0
247,152,156,194,106,132,81,9.250564214766914,8.886179194239089
255,255,255,182,171,176,82,4.97724000942493,4.97724000942493
187,179,149,99,90,74,82,6.469540950862232,0.030464508505621466
239,222,222,247,152,156,82,34.82125142138014,8.256899636901334
99,90,74,173,82,119,82,48.33976278320591,29.5573357076611
239,239,222,211,124,143,82,42.5992799168223,38.116909957166804
247,152,156,239,222,222,82,33.69785489248323,33.521292366882385
156,156,132,82,79,63,83,12.145675070259198,0.5072375528262285
82,79,63,173,160,127,83,5.107305366842162,0.7141182449186766
147,136,110,99,90,74,83,5.0002139085784005,0.04140238487999935
82,79,63,120,109,104,83,23.132435981526054,3.234444270959048
239,239,222,194,106,132,83,49.13618413536781,10.965998356577673
173,82,119,99,90,74,83,84.40257440778208,71.74871619450343
194,106,132,173,82,119,83,9.883307175536606,1.390945414526562
173,82,119,255,255,255,84,55.29802995070687,0.002794180574343294
233,107,108,239,222,222,84,44.59276738174937,1.6936918468475082
120,109,104,87,82,84,85,15.127234581778142,0.2122516556865519
255,255,255,138,123,133,86,8.312583402575171,8.312583402575171
129,120,101,222,222,206,86,4.813887824066323,0.3120911811910609
156,140,123,173,160,127,86,8.528639317991017,0.6723855466437156
206,199,177,99,90,74,87,2.423191072213316,0.14330028991186258
156,156,132,222,222,206,87,11.842345856866094,11.723507888975323
211,124,143,173,82,119,87,13.000987844934969,4.559160237923001
182,171,176,255,255,255,88,4.97724000942493,4.848215273350986
222,222,206,156,156,132,88,4.9837782809918965,1.4545397812397391
173,82,119,194,106,132,89,7.049905667222426,5.992965077957686
239,225,192,239,239,222,90,28.681674077983047,0.04770204813557459
239,222,222,173,82,119,90,38.14171410919101,18.01073253137839
99,90,74,112,100,87,91,10.606868616757378,1.1307412226065163
255,255,255,104,92,102,92,13.763614776328884,13.763614776328884
173,160,127,129,120,101,92,7.289232199702091,0.005527085724815749
156,140,123,233,107,108,94,47.30311651766323,3.729309057610902
255,255,255,203,189,203,95,19.22944479277784,19.22944479277784
131,115,94,156,156,132,95,7.1414453214297415,0.14792729736583832
165,148,123,156,140,123,95,7.493137609733521,5.57668189957798
233,107,108,131,115,94,95,44.40375443904296,1.6865128871460406
156,156,132,87,82,84,96,14.670772309644713,0.6126927158323997
173,160,127,87,82,84,96,19.62487050200426,0.014880626468096122
129,120,101,165,148,123,96,11.696642611238284,0.7583099444613809
245,125,127,233,107,108,96,6.061528662020301,1.4610677142380468
87,82,84,156,156,132,97,6.9421799056327105,6.915637334274344
165,140,132,99,90,74,97,7.858731809845315,2.3512820869099818
99,90,74,165,140,132,97,7.858731809845315,0.8377771362947085
120,109,104,156,140,123,97,10.378515380212525,2.6573751277527506
156,140,123,120,109,104,97,20.03719321466532,1.5797032340701784
239,222,222,233,107,108,97,46.74382001478779,22.072695458077604
138,123,133,255,255,255,98,8.312583402575171,6.662291729870684
239,239,222,206,199,177,98,4.014633624687538,1.0386422301832294
87,82,84,156,140,123,98,13.789640523021387,10.800317733243498
129,120,101,156,140,123,98,5.175392124359155,0.3355280181526535
239,239,222,187,179,149,99,4.598551753732112,1.1897100696158946
156,140,123,129,120,101,99,11.177645593311262,3.432684533408135
165,148,123,156,156,132,100,7.158664137230894,0.05721041758290475
239,222,222,99,90,74,100,9.872762054452073,9.04163101297057
247,152,156,99,90,74,100,35.708198598808174,7.679296494594843
131,115,94,120,109,104,101,25.16755041424945,0.5213185211859964
206,199,177,239,239,222,101,4.014633624687538,0.23741345406252465
173,160,127,165,148,123,103,21.54954958707036,0.016340021093548585
99,90,74,247,152,156,103,19.676838270704298,18.13288541631555
112,100,87,99,90,74,105,2.2426861460163625,0.4248958063561856
165,148,123,173,160,127,105,4.4310555259252045,0.03541198918004807
156,140,123,165,148,123,105,14.849251984940299,14.70834712937675
156,140,123,156,140,123,106,0.0,0.0
173,160,127,156,140,123,107,19.708386072929116,0.014943952440875185
99,90,74,222,222,206,109,4.467272162420886,4.467272162420886
165,148,123,99,90,74,109,5.180915944421413,0.04140470330221867
120,109,104,165,148,123,109,7.780742747706222,5.33142135871859
173,82,119,239,239,222,109,43.21680901925535,36.73763018381005
156,140,123,156,156,132,110,13.305399437454021,13.305399437454021
99,90,74,233,107,108,110,47.358704682352446,29.285609820119298
104,92,102,255,255,255,111,7.877355843272911,5.7813152501612715
112,100,87,239,239,222,111,12.715911845498812,2.409136751811892
222,222,206,99,90,74,111,4.467272162420886,1.303794973915417
99,90,74,239,222,222,111,28.005626403077194,2.9855292247937526
233,107,108,245,125,127,111,52.20099875036308,0.900572869627069
87,82,84,120,109,104,112,10.75776768882988,10.716636686692377
165,140,132,239,239,222,112,20.600338994290766,15.12916869922326
147,136,110,239,239,222,114,7.7399551742297525,0.06408777883034804
156,156,132,120,109,104,115,20.051827144185133,0.837420700905837
156,156,132,165,148,123,116,7.158664137230894,0.2989659493991709
99,90,74,131,115,94,117,11.175883796429913,1.1914008709147919
120,109,104,173,160,127,118,15.127234581778142,10.365290842113259
247,152,156,173,82,119,118,31.3289723303097,15.839701923430821
156,156,132,129,120,101,119,16.58160880421499,0.6924946224164354
129,120,101,173,160,127,119,7.289232199702091,0.47257127093986023
131,115,94,99,90,74,119,3.8899333806876655,0.08057575267174104
156,156,132,156,140,123,120,20.105261168548704,0.8396522560560487
